step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,personName
1197,PAYMENT,470.63,C0001006,406.67,0.0,M0000525,271.31,732.53,0,0,Charles Jackson
1198,TRANSFER,326.82,C0001370,47.39,31.05,M0000489,179.34,499.62,0,0,Sarah Miller
1199,TRANSFER,1650.16,C0001119,3877.07,3794.56,M0000757,1286.79,2903.95,0,0,Barbara Lopez
1200,DEBIT,1464.52,C0001160,2037.31,1964.08,M0000000,781.0,2216.23,0,0,David Brown
1201,TRANSFER,1083.03,C0000587,15766.96,15712.81,M0000745,1086.45,2147.82,0,0,John Rodriguez
1202,PAYMENT,237.13,C0001269,65031.6,64794.47,M0000129,7351.81,7584.2,0,0,Michael Williams
1203,CASH_OUT,356.01,C0001242,2760.35,2742.55,M0001156,5362.01,5710.9,0,0,William Jackson
1204,DEBIT,783.25,C0001215,1641.14,1601.98,M0001597,1016.03,1783.62,0,0,Karen Thomas
1205,TRANSFER,3.27,C0000117,2652.02,2651.86,M0001392,1238.7,1241.9,0,0,Charles Hernandez
1206,CASH_OUT,534.73,C0001540,48205.79,48179.05,M0000756,75.54,599.58,0,0,David Brown
1207,CASH_OUT,451.71,C0001338,35969.8,35947.21,M0001173,408.88,851.56,0,0,Jessica Thomas
1208,TRANSFER,390748.78,C0000601,184.64,0.0,M0000152,2154.16,385087.96,0,0,Richard Hernandez
1209,DEBIT,231.95,C0000810,17736.15,17724.55,M0001478,47.29,274.6,0,0,Robert Johnson
1210,PAYMENT,1262.43,C0000720,57.84,0.0,M0000210,22029.16,23266.34,0,0,Patricia Martin
1211,PAYMENT,39439.9,C0000260,9390.17,0.0,M0000023,464.54,39115.64,0,0,John Martinez
1212,PAYMENT,1454.11,C0001304,17432.74,15978.63,M0001084,305.72,1730.75,0,0,David Lopez
1213,PAYMENT,401.09,C0001208,2327.96,1926.87,M0001665,7555.68,7948.75,0,0,Barbara Wilson
1214,TRANSFER,347.85,C0001579,518.24,500.85,M0000648,15.82,356.71,0,0,Susan Davis
1215,TRANSFER,4347.4,C0000986,838.15,620.78,M0000518,578.66,4839.11,0,0,Sarah Moore
1216,CASH_OUT,14.48,C0001003,5943.15,5942.43,M0001049,5597.7,5611.89,0,0,Joseph Jones
1217,PAYMENT,18999.33,C0001605,3374.31,0.0,M0001412,1219.48,19838.82,0,0,Elizabeth Jackson
1218,DEBIT,30.24,C0001155,336.16,334.65,M0001104,465516.44,465546.08,0,0,Linda Gonzalez
1219,PAYMENT,398.28,C0000870,2138.04,1739.76,M0000627,86.79,477.1,0,0,Robert Jackson
1220,PAYMENT,2448.95,C0001302,6472.99,4024.04,M0000228,972.97,3372.94,0,0,Karen Thomas
1221,TRANSFER,10409.61,C0000787,58048.82,57528.34,M0000211,8500.87,18702.29,0,0,Susan Moore
1222,CASH_OUT,720.03,C0000084,916.12,880.12,M0001137,826.52,1532.15,0,0,Robert Williams
1223,CASH_OUT,47533.78,C0001376,1101.75,0.0,M0000043,3233.1,49816.2,0,0,Michael Rodriguez
1224,DEBIT,14140.36,C0001084,12986.63,12279.61,M0001099,1134.58,14992.13,0,0,Richard Martinez
1225,CASH_OUT,8141.41,C0001488,309.35,0.0,M0001030,184.47,8163.05,0,0,Mary Gonzalez
1226,DEBIT,4014.17,C0000156,1016.53,815.82,M0001220,6408.25,10342.14,0,0,Sarah Rodriguez
1227,TRANSFER,113.39,C0000352,878.11,872.44,M0000874,7233.83,7344.95,0,0,Charles Hernandez
1228,DEBIT,20377.24,C0000591,5213.04,4194.18,M0000564,2149.13,22118.83,0,0,David Rodriguez
1229,PAYMENT,2010.33,C0000897,1606.21,0.0,M0000246,10600.19,12570.31,0,0,Sarah Smith
1230,CASH_OUT,3807.03,C0001242,27036.89,26846.54,M0001182,5.86,3736.75,0,0,William Jackson
1231,CASH_OUT,2343.98,C0001175,754.58,637.38,M0001454,1363.46,3660.56,0,0,Susan Davis
1232,CASH_OUT,106.6,C0001435,2330.77,2325.44,M0000983,1056.06,1160.53,0,0,James Williams
1233,DEBIT,815.98,C0000324,2286.76,2245.96,M0001126,125.02,924.68,0,0,Susan Davis
1234,CASH_OUT,6530.21,C0001499,30893.65,30567.14,M0001597,208.4,6608.01,0,0,Charles Anderson
1235,DEBIT,1529.97,C0001627,2705.01,2628.51,M0000225,1398.78,2898.15,0,0,Patricia Rodriguez
1236,TRANSFER,103.26,C0001336,60779.36,60774.2,M0001661,10835.2,10936.39,0,0,Barbara Martin
1237,DEBIT,437.17,C0001104,11093.88,11072.02,M0001632,441.22,869.65,0,0,Robert Brown
1238,DEBIT,4300.54,C0000101,1356.84,1141.81,M0001529,2487.25,6701.78,0,0,David Thomas
1239,TRANSFER,2758.17,C0000926,7798.22,7660.31,M0000836,1185.49,3888.5,0,0,Thomas Lopez
1240,DEBIT,566.96,C0000873,6105.21,6076.86,M0000849,3077.52,3633.14,0,0,Linda Davis
1241,TRANSFER,192.8,C0000718,2310.88,2301.24,M0000625,770.35,959.29,0,0,Jennifer Brown
1242,TRANSFER,48307.19,C0001322,1594.99,0.0,M0001588,3033.73,50374.78,0,0,Charles Jones
1243,DEBIT,7094.76,C0000563,12432.28,12077.54,M0000096,4026.24,10979.1,0,0,Elizabeth Garcia
1244,DEBIT,53.18,C0001092,142.28,139.62,M0001565,4039.04,4091.16,0,0,Barbara Johnson
1245,CASH_OUT,375.7,C0000185,3463.09,3444.3,M0000077,138.18,506.37,0,0,Patricia Jackson
1246,TRANSFER,1023.83,C0000164,337.58,286.39,M0000542,290.58,1293.93,0,0,Charles Wilson
1247,CASH_OUT,3459.76,C0000023,119.81,0.0,M0000064,22461.52,25852.08,0,0,David Jackson
1248,DEBIT,131.03,C0001121,297.21,290.66,M0001588,282.95,411.36,0,0,Linda Wilson
1249,CASH_OUT,1843.4,C0001076,43793.75,43701.58,M0000329,3160.44,4966.97,0,0,William Martin
1250,DEBIT,791.75,C0001123,1115.28,1075.69,M0000826,830.3,1606.22,0,0,Joseph Brown
1251,CASH_OUT,1747.71,C0001378,5081.71,4994.32,M0000459,3644.49,5357.25,0,0,William Gonzalez
1252,DEBIT,104.79,C0000783,23321.47,23316.23,M0000763,2636.35,2739.04,0,0,Linda Brown
1253,DEBIT,612.86,C0000839,2773.13,2742.49,M0001562,44363.85,44964.45,0,0,Sarah Hernandez
1254,PAYMENT,58.65,C0000444,6562.23,6503.58,M0000051,42257.75,42315.23,0,0,Mary Martin
1255,CASH_OUT,2876.83,C0000928,209.46,65.62,M0001220,166.99,2986.28,0,0,Thomas Martin
1256,TRANSFER,2393.86,C0000020,76.98,0.0,M0001456,5788.81,8134.79,0,0,Jennifer Gonzalez
1257,PAYMENT,1158.81,C0001586,201.63,0.0,M0000899,3258.54,4394.17,0,0,Richard Wilson
1258,TRANSFER,56573.63,C0000115,350.71,0.0,M0000395,494.39,55936.55,0,0,Sarah Jones
1259,DEBIT,1599.15,C0000993,21.01,0.0,M0001240,20379.92,21947.09,0,0,James Jackson
1260,PAYMENT,39823.23,C0000155,19772.37,0.0,M0000495,150.33,39177.1,0,0,Karen Miller
1261,TRANSFER,114.28,C0001060,21735.46,21729.75,M0000189,12.56,124.55,0,0,John Thomas
1262,TRANSFER,9809.31,C0001593,1306.08,815.61,M0001417,24.56,9637.68,0,0,Barbara Williams
1263,DEBIT,119.02,C0000527,8265.42,8259.47,M0000013,1312.61,1429.25,0,0,James Brown
1264,TRANSFER,387.79,C0001396,23662.17,23642.78,M0001097,544.59,924.62,0,0,Richard Williams
1265,CASH_OUT,433.83,C0001176,44069.4,44047.71,M0001506,1519.09,1944.24,0,0,David Martin
1266,PAYMENT,42.7,C0000756,4057.43,4014.73,M0000810,2062.8,2104.65,0,0,Joseph Brown
1267,TRANSFER,669.19,C0001119,1293965.35,1293931.89,M0000263,7085.93,7741.74,0,0,Barbara Lopez
1268,PAYMENT,3789.57,C0000782,834.7,0.0,M0000482,2013.8,5727.58,0,0,Richard Garcia
1269,CASH_OUT,680.35,C0000821,12624.6,12590.58,M0000148,55415.86,56082.6,0,0,Jessica Miller
1270,CASH_OUT,27.13,C0000686,248.05,246.69,M0001281,287.05,313.64,0,0,Patricia Garcia
1271,CASH_OUT,140.47,C0000126,8524.78,8517.76,M0001394,117.7,255.36,0,0,Charles Anderson
1272,CASH_OUT,290.51,C0001260,336.36,321.83,M0000285,4914.21,5198.91,0,0,Mary Lopez
1273,PAYMENT,146.17,C0001617,1232.13,1085.96,M0000675,1626.55,1769.8,0,0,William Jones
1274,CASH_OUT,2571.92,C0000114,504.38,375.78,M0001330,112.78,2633.26,0,0,Charles Smith
1275,PAYMENT,1390.32,C0000284,21250.26,19859.94,M0000862,283.86,1646.37,0,0,Richard Thomas
1276,CASH_OUT,46264.5,C0001406,1476.4,0.0,M0000169,74.82,45414.03,0,0,John Johnson
1277,CASH_OUT,3061.55,C0001404,2934.1,2781.02,M0000440,177.04,3177.36,0,0,Barbara Garcia
1278,CASH_OUT,287.16,C0001319,605.37,591.01,M0000958,2339.62,2621.04,0,0,Thomas Jackson
1279,PAYMENT,2419.77,C0000119,1207.93,0.0,M0001282,1702.54,4073.91,0,0,James Thomas
1280,TRANSFER,260.84,C0001574,1137.84,1124.8,M0000054,125.21,380.83,0,0,Michael Gonzalez
1281,PAYMENT,167.6,C0000454,233.08,65.48,M0001419,430.64,594.89,0,0,James Moore
1282,TRANSFER,580.45,C0000125,5461.31,5432.29,M0000464,2514.29,3083.13,0,0,Elizabeth Taylor
1283,TRANSFER,4395.6,C0000555,2239.3,2019.52,M0000864,466.1,4773.79,0,0,Barbara Davis
1284,PAYMENT,2571.09,C0000037,262.55,0.0,M0001515,714.21,3233.88,0,0,Patricia Brown
1285,DEBIT,2987.87,C0001148,1610.0,1460.61,M0001200,453.28,3381.39,0,0,Thomas Jackson
1286,TRANSFER,34.82,C0001314,1131.08,1129.34,M0000427,9.87,43.99,0,0,Richard Taylor
1287,TRANSFER,36109.38,C0001548,29750.45,27944.98,M0000379,16706.53,52093.72,0,0,William Jones
1288,PAYMENT,113.87,C0001072,519.65,405.78,M0000397,5012.76,5124.35,0,0,Mary Brown
1289,CASH_OUT,168.6,C0001104,131620.87,131612.44,M0001402,92.18,257.41,0,0,Robert Brown
1290,DEBIT,22.07,C0001389,331.63,330.53,M0000567,871.12,892.75,0,0,Robert Davis
1291,DEBIT,1965.37,C0001551,52722.0,52623.73,M0001177,19445.39,21371.45,0,0,Charles Jackson
1292,TRANSFER,235.53,C0000314,152.35,140.57,M0000722,28563.97,28794.79,0,0,James Moore
1293,PAYMENT,6464.79,C0001649,22954.66,16489.87,M0001042,348.09,6683.58,0,0,Susan Williams
1294,DEBIT,2545.88,C0001194,268.01,140.72,M0000079,2898.41,5393.37,0,0,William Moore
1295,PAYMENT,2665.44,C0000182,682.89,0.0,M0000426,4849.5,7461.63,0,0,Michael Hernandez
1296,TRANSFER,1793.47,C0001597,15097.73,15008.06,M0001509,281.38,2038.98,0,0,Robert Jackson
1297,PAYMENT,420.31,C0000701,1178.69,758.38,M0000605,331.77,743.67,0,0,Robert Smith
1298,CASH_OUT,166.62,C0001194,420.62,412.29,M0000664,4461.33,4624.62,0,0,William Moore
1299,DEBIT,66.41,C0000408,193.59,190.27,M0001509,85.82,150.9,0,0,Susan Brown
1300,DEBIT,116.02,C0001142,106136.49,106130.69,M0001322,1417.0,1530.7,0,0,Charles Jones
1301,DEBIT,349.98,C0001228,1671.71,1654.21,M0000677,1058.39,1401.37,0,0,David Jackson
1302,TRANSFER,1434.82,C0000341,1189.9,1118.16,M0000836,35821.25,37227.37,0,0,David Thomas
1303,TRANSFER,842.38,C0001244,5183.95,5141.83,M0000394,83.81,909.34,0,0,Karen Williams
1304,TRANSFER,3283.58,C0000381,4080.51,3916.33,M0000841,173.55,3391.46,0,0,Joseph Anderson
1305,TRANSFER,77.02,C0001024,3768.5,3764.65,M0000871,2453.58,2529.06,0,0,Jessica Brown
1306,CASH_OUT,3552.24,C0000188,6199.47,6021.86,M0000521,99.98,3581.18,0,0,Charles Smith
1307,TRANSFER,221.52,C0001310,52.89,41.81,M0001019,296.37,513.46,0,0,Karen Hernandez
1308,DEBIT,905.89,C0001312,5928.98,5883.69,M0001118,235.83,1123.6,0,0,David Johnson
1309,PAYMENT,28.27,C0001114,1046.85,1018.58,M0001430,3876.84,3904.54,0,0,Charles Johnson
1310,DEBIT,669.95,C0000070,4694.84,4661.34,M0000995,467.42,1123.97,0,0,Robert Martin
1311,CASH_OUT,157.07,C0001450,84.96,77.11,M0001228,8.5,162.43,0,0,Susan Brown
1312,DEBIT,127.43,C0000066,1687.34,1680.97,M0000710,163.64,288.52,0,0,Elizabeth Brown
1313,DEBIT,474.68,C0000108,1147.3,1123.57,M0000476,834.19,1299.38,0,0,Elizabeth Moore
1314,PAYMENT,961.95,C0000618,21996.23,21034.28,M0000431,265.58,1208.29,0,0,Jennifer Rodriguez
1315,PAYMENT,118.65,C0001339,80942.12,80823.47,M0000616,179.15,295.43,0,0,Jessica Garcia
1316,CASH_OUT,836.6,C0000404,347.67,305.84,M0000627,10.6,830.47,0,0,Joseph Garcia
1317,TRANSFER,333.3,C0000314,7599.16,7582.5,M0001148,18424.5,18751.13,0,0,James Moore
1318,TRANSFER,793.88,C0000171,20412.06,20372.37,M0000713,19858.36,20636.36,0,0,Michael Wilson
1319,PAYMENT,566.51,C0001327,858.16,291.65,M0001478,1847.24,2402.42,0,0,Susan Jackson
1320,CASH_OUT,419.8,C0001120,3279.24,3258.25,M0001134,391.64,803.04,0,0,Mary Martinez
1321,DEBIT,698.31,C0000655,45916.54,45881.62,M0001477,489.71,1174.05,0,0,Patricia Jones
1322,CASH_OUT,799.06,C0000897,3916.95,3877.0,M0001623,118.53,901.61,0,0,Sarah Smith
1323,TRANSFER,6697.87,C0001621,1984.78,1649.89,M0001398,89.66,6653.57,0,0,Charles Jones
1324,DEBIT,613.92,C0001104,522053.31,522022.61,M0000196,6659.21,7260.85,0,0,Robert Brown
1325,TRANSFER,103.72,C0001653,13125.38,13120.19,M0001332,5824.48,5926.13,0,0,Susan Martinez
1326,DEBIT,175.59,C0001490,2872.89,2864.11,M0000541,93.73,265.81,0,0,Charles Davis
1327,DEBIT,2929.36,C0000012,1088.38,941.91,M0000297,101.66,2972.43,0,0,Mary Smith
1328,DEBIT,185.15,C0001043,212.26,203.0,M0000085,720.49,901.94,0,0,Susan Wilson
1329,CASH_OUT,99792.0,C0000052,479.23,0.0,M0001534,10265.76,108061.92,0,0,John Williams
1330,CASH_OUT,112.84,C0001196,204.92,199.28,M0000154,620.06,730.64,0,0,Joseph Hernandez
1331,DEBIT,903.47,C0000463,111212.2,111167.03,M0000707,177.28,1062.68,0,0,Sarah Jones
1332,TRANSFER,886.86,C0000524,2336.98,2292.64,M0001523,119.71,988.83,0,0,Karen Johnson
1333,CASH_OUT,520.81,C0001303,2041.8,2015.76,M0001177,616.57,1126.96,0,0,Robert Hernandez
1334,PAYMENT,933.64,C0000085,605.23,0.0,M0001220,373.31,1288.28,0,0,Charles Martinez
1335,CASH_OUT,1632.1,C0000558,122024.17,121942.56,M0001019,1942.39,3541.85,0,0,Charles Taylor
1336,PAYMENT,1745.23,C0000590,4542.59,2797.36,M0000691,10.55,1720.88,0,0,Charles Brown
1337,CASH_OUT,18263.35,C0000496,1561.31,648.14,M0000445,1258.61,19156.69,0,0,Charles Taylor
1338,TRANSFER,24371.2,C0001254,694390.18,693171.62,M0000801,413.64,24297.42,0,0,William Lopez
1339,TRANSFER,4393.66,C0001625,7525.42,7305.74,M0001504,899.55,5205.34,0,0,David Jones
1340,PAYMENT,63.35,C0000190,1100.96,1037.61,M0001560,271.82,333.9,0,0,Patricia Garcia
1341,DEBIT,673.98,C0001107,459.86,426.16,M0001654,59.4,719.9,0,0,David Taylor
1342,DEBIT,91856.38,C0000324,281.02,0.0,M0001531,2899.7,92918.95,0,0,Susan Davis
1343,PAYMENT,550.81,C0000279,361.3,0.0,M0001049,11582.12,12121.91,0,0,James Jones
1344,PAYMENT,397.0,C0001314,58200.41,57803.41,M0001381,385.38,774.44,0,0,Richard Taylor
1345,TRANSFER,1264.58,C0000082,3592.36,3529.13,M0001470,627.29,1866.58,0,0,David Garcia
1346,TRANSFER,8231.03,C0000656,13873.05,13461.5,M0001338,3495.2,11561.61,0,0,Mary Thomas
1347,TRANSFER,108.41,C0001528,19852.37,19846.95,M0000008,1299.06,1405.3,0,0,Jennifer Rodriguez
1348,CASH_OUT,2515.82,C0000223,286.53,160.74,M0001245,7832.49,10297.99,0,0,Robert Jones
1349,TRANSFER,3850.48,C0000124,4872.31,4679.79,M0001456,79.53,3853.0,0,0,Elizabeth Gonzalez
1350,CASH_OUT,540.56,C0001109,29536.21,29509.18,M0000754,71.21,600.96,0,0,Jessica Rodriguez
1351,CASH_OUT,1671.74,C0000056,52345.33,52261.74,M0000112,2205.16,3843.47,0,0,David Anderson
1352,PAYMENT,271.85,C0001078,1124593.46,1124321.61,M0000176,2493.31,2759.72,0,0,Elizabeth Williams
1353,TRANSFER,6053.32,C0001118,1088.68,786.01,M0001533,33223.28,39155.53,0,0,Patricia Jones
1354,CASH_OUT,15789.18,C0000098,2588.05,1798.59,M0000384,3461.8,18935.2,0,0,Robert Smith
1355,DEBIT,3092.34,C0001463,32751.5,32596.88,M0000033,5000.45,8030.94,0,0,Charles Smith
1356,PAYMENT,2423.81,C0000310,1320.49,0.0,M0001319,3009.19,5384.52,0,0,David Anderson
1357,DEBIT,9794.47,C0000001,2784.51,2294.79,M0000243,883.17,10481.75,0,0,Elizabeth Garcia
1358,TRANSFER,624.99,C0000427,7491.93,7460.68,M0001030,5779.43,6391.92,0,0,John Anderson
1359,CASH_OUT,106.98,C0001534,1342.46,1337.11,M0001467,337.91,442.75,0,0,Jessica Hernandez
1360,PAYMENT,307.62,C0001660,20862.39,20554.77,M0000324,71881.82,72183.29,0,0,Patricia Wilson
1361,CASH_OUT,8088.05,C0001435,85.36,0.0,M0000636,8157.58,16083.87,0,0,James Williams
1362,PAYMENT,638.05,C0000813,10338.06,9700.01,M0000594,14883.81,15509.1,0,0,Richard Garcia
1363,DEBIT,1381.01,C0000921,2887.0,2817.95,M0000445,1891.36,3244.75,0,0,James Davis
1364,TRANSFER,44180.59,C0001063,12073.72,9864.69,M0000600,1148.69,44445.67,0,0,David Garcia
1365,DEBIT,21250.44,C0001557,13383.16,12320.64,M0000765,4955.61,25781.04,0,0,John Brown
1366,PAYMENT,99.9,C0000777,1886.33,1786.43,M0000997,3431.54,3529.44,0,0,Susan Anderson
1367,DEBIT,472.22,C0000268,264.98,241.37,M0000766,1778.37,2241.15,0,0,William Johnson
1368,DEBIT,249.97,C0001336,17599.14,17586.64,M0000950,32.27,277.24,0,0,Barbara Martin
1369,PAYMENT,2436.0,C0000850,9162.24,6726.24,M0000585,3769.34,6156.62,0,0,David Gonzalez
1370,TRANSFER,12238.8,C0001391,1564.0,952.06,M0001259,18.81,12012.83,0,0,Charles Jackson
1371,DEBIT,1103.92,C0000408,47.83,0.0,M0000799,27.03,1108.87,0,0,Susan Brown
1372,CASH_OUT,399.08,C0000358,892.65,872.7,M0001421,26845.88,27236.98,0,0,Elizabeth Taylor
1373,DEBIT,16285.27,C0000805,446.75,0.0,M0001282,825.14,16784.7,0,0,James Thomas
1374,DEBIT,37845.68,C0001006,841.78,0.0,M0000230,2143.2,39231.97,0,0,Charles Jackson
1375,PAYMENT,1438.15,C0000062,491.72,0.0,M0000652,1075.06,2484.45,0,0,David Jackson
1376,TRANSFER,145.0,C0001396,798.53,791.28,M0000910,6765.25,6907.35,0,0,Richard Williams
1377,CASH_OUT,1266.86,C0001279,8342.81,8279.47,M0000718,172.96,1414.48,0,0,John Rodriguez
1378,DEBIT,194.26,C0001009,2392.22,2382.51,M0001613,1923.99,2114.36,0,0,Linda Garcia
1379,CASH_OUT,26449.35,C0000579,43630.46,42307.99,M0000029,55682.33,81602.69,0,0,John Wilson
1380,CASH_OUT,1089.49,C0001047,1172.04,1117.57,M0000225,337.88,1405.58,0,0,Jennifer Johnson
1381,TRANSFER,272.06,C0000916,1524.62,1511.02,M0001158,384.32,650.94,0,0,Jennifer Brown
1382,TRANSFER,8086.25,C0000779,1175.33,771.02,M0000201,1249.17,9173.7,0,0,Jessica Jackson
1383,DEBIT,64.35,C0001279,40.21,36.99,M0000291,26414.12,26477.18,0,0,John Rodriguez
1384,CASH_OUT,1543.51,C0000026,4722.44,4645.26,M0000834,413.77,1926.41,0,0,Robert Taylor
1385,PAYMENT,45.22,C0000542,594.39,549.17,M0000426,2532.95,2577.27,0,0,Susan Rodriguez
1386,TRANSFER,106.02,C0001028,19542.89,19537.59,M0000182,3748.33,3852.23,0,0,Linda Miller
1387,PAYMENT,1253.55,C0000256,39102.31,37848.76,M0000237,21941.52,23170.0,0,0,Susan Williams
1388,CASH_OUT,1042.82,C0001607,5721.81,5669.67,M0001123,1387.38,2409.34,0,0,Mary Jackson
1389,CASH_OUT,585.67,C0000853,2571.78,2542.5,M0001502,2965.36,3539.32,0,0,Patricia Martin
1390,PAYMENT,6262.03,C0001337,16041.43,9779.4,M0001069,195.03,6331.82,0,0,William Garcia
1391,PAYMENT,4030.14,C0000713,1571.08,0.0,M0000571,113.96,4063.5,0,0,David Moore
1392,DEBIT,69482.65,C0001654,1294.66,0.0,M0000629,467.23,68560.23,0,0,Jessica Lopez
1393,DEBIT,548.37,C0001175,618.79,591.37,M0001083,108.83,646.23,0,0,Susan Davis
1394,PAYMENT,1046.63,C0001548,2278.58,1231.95,M0001425,2.4,1028.1,0,0,William Jones
1395,DEBIT,1044.19,C0001560,4008.41,3956.2,M0001110,4280.23,5303.54,0,0,Joseph Lopez
1396,CASH_OUT,3060.51,C0000650,3071.28,2918.25,M0001213,4325.47,7324.77,0,0,David Martinez
1397,DEBIT,10537.21,C0000888,6166.92,5640.06,M0000226,9107.14,19433.61,0,0,James Moore
1398,TRANSFER,183.51,C0000384,2448.54,2439.36,M0000013,274.22,454.06,0,0,Elizabeth Williams
1399,PAYMENT,304.75,C0000373,650.21,345.46,M0000739,78439.03,78737.68,0,0,Susan Davis
1400,DEBIT,75634.84,C0000283,34598.46,30816.72,M0000586,354.66,74476.8,0,0,Mary Lopez
1401,DEBIT,184.67,C0001648,1944.02,1934.79,M0001134,3587.82,3768.8,0,0,Charles Martin
1402,TRANSFER,4537.44,C0000633,37834.83,37607.96,M0000741,1070.03,5516.72,0,0,Barbara Lopez
1403,PAYMENT,16606.24,C0001107,137.06,0.0,M0000322,683.11,16957.23,0,0,David Taylor
1404,CASH_OUT,1638.37,C0001598,3866.22,3784.3,M0001279,68.49,1674.09,0,0,Karen Rodriguez
1405,TRANSFER,212.74,C0000087,675.69,665.05,M0001414,1277.49,1485.98,0,0,Patricia Miller
1406,CASH_OUT,405.01,C0000765,15419.39,15399.14,M0000824,681.83,1078.74,0,0,William Moore
1407,DEBIT,7256.5,C0001198,1747.6,1384.77,M0001398,1066.59,8177.96,0,0,David Williams
1408,PAYMENT,4341.16,C0000814,1364.14,0.0,M0001361,241.03,4495.37,0,0,Susan Moore
1409,PAYMENT,6367.86,C0000667,1733.51,0.0,M0000791,127.7,6368.2,0,0,Susan Garcia
1410,TRANSFER,395.44,C0001649,28488.67,28468.9,M0000223,8.97,396.5,0,0,Susan Williams
1411,CASH_OUT,4659.68,C0001238,428.19,195.21,M0001530,43.6,4610.09,0,0,Michael Thomas
1412,TRANSFER,4560.5,C0000389,17407.5,17179.47,M0000737,7.61,4476.9,0,0,James Rodriguez
1413,PAYMENT,5887.56,C0001041,8978.1,3090.54,M0001179,2145.34,7915.15,0,0,Jessica Jones
1414,CASH_OUT,142.5,C0000539,763.39,756.26,M0001175,1546.15,1685.8,0,0,Thomas Smith
1415,TRANSFER,27986.33,C0000696,1441.42,42.1,M0000413,4062.34,31488.94,0,0,Barbara Miller
1416,DEBIT,1229.03,C0000675,94.6,33.15,M0001340,3826.09,5030.54,0,0,Linda Moore
1417,DEBIT,1335.53,C0000759,1500.13,1433.35,M0000620,784.7,2093.52,0,0,Sarah Williams
1418,PAYMENT,4078.88,C0001642,785.19,0.0,M0001296,45.62,4042.92,0,0,Jessica Moore
1419,DEBIT,127.09,C0001526,3964.73,3958.38,M0001431,22602.21,22726.76,0,0,Karen Gonzalez
1420,DEBIT,1535.3,C0000262,1416.86,1340.09,M0001469,307.27,1811.86,0,0,William Hernandez
1421,TRANSFER,687.89,C0000781,231.94,197.55,M0000133,1153.44,1827.57,0,0,Patricia Martin
1422,PAYMENT,158.42,C0001009,648.84,490.42,M0000479,8499.48,8654.73,0,0,Linda Garcia
1423,PAYMENT,77.69,C0001561,1034.51,956.82,M0000362,616.32,692.46,0,0,Linda Johnson
1424,TRANSFER,13748.68,C0000675,16687.16,15999.73,M0000051,1263.95,14737.66,0,0,Linda Moore
1425,CASH_OUT,337.24,C0001261,6003.44,5986.58,M0000371,2149.97,2480.47,0,0,William Thomas
1426,DEBIT,134.06,C0001312,1549.58,1542.88,M0000174,10597.25,10728.63,0,0,David Johnson
1427,PAYMENT,11974.24,C0001601,15203.49,3229.25,M0000442,943.7,12678.46,0,0,Robert Davis
1428,DEBIT,311.05,C0000291,7616.11,7600.56,M0000812,298.93,603.76,0,0,Linda Jackson
1429,PAYMENT,74.97,C0000895,3356.27,3281.3,M0000524,2009.6,2083.07,0,0,Michael Thomas
1430,CASH_OUT,13707.54,C0001315,183.66,0.0,M0000185,305.16,13738.55,0,0,David Rodriguez
1431,TRANSFER,3199.42,C0000639,1904.05,1744.08,M0000951,224.39,3359.82,0,0,Linda Martinez
1432,CASH_OUT,1009.01,C0000791,10273.47,10223.02,M0000171,8.27,997.1,0,0,James Lopez
1433,DEBIT,3100.97,C0000065,778.04,622.99,M0000707,537.6,3576.55,0,0,Thomas Smith
1434,CASH_OUT,1386.31,C0000687,13634.6,13565.28,M0001218,20429.72,21788.3,0,0,Mary Smith
1435,PAYMENT,506.26,C0001268,55745.96,55239.7,M0001182,483.12,979.25,0,0,Jennifer Garcia
1436,DEBIT,4983.3,C0000836,613.36,364.19,M0000623,1292.05,6175.68,0,0,Karen Martinez
1437,CASH_OUT,545.8,C0001439,14223.23,14195.94,M0000514,259.82,794.7,0,0,William Hernandez
1438,TRANSFER,1965.99,C0000571,3256.68,3158.38,M0001103,123.13,2049.8,0,0,Elizabeth Johnson
1439,PAYMENT,1945.35,C0000692,34443.96,32498.61,M0001472,11374.39,13280.83,0,0,John Smith
1440,DEBIT,13148.04,C0001601,9906.24,9248.84,M0001584,1665.9,14550.98,0,0,Robert Davis
1441,DEBIT,541.52,C0000936,1788.2,1761.12,M0000507,6030.02,6560.71,0,0,Barbara Martin
1442,DEBIT,1582.11,C0000381,1416.58,1337.47,M0001247,130468.81,132019.28,0,0,Joseph Anderson
1443,PAYMENT,56.37,C0001654,44542.45,44486.08,M0001205,413.49,468.73,0,0,Jessica Lopez
1444,PAYMENT,617.32,C0001621,2341.59,1724.27,M0000770,2171.9,2776.87,0,0,Charles Jones
1445,PAYMENT,1105.53,C0000993,6343.02,5237.49,M0001182,7627.17,8710.59,0,0,James Jackson
1446,DEBIT,13.39,C0000945,37837.59,37836.92,M0000828,367.14,380.26,0,0,Robert Martinez
1447,TRANSFER,49.18,C0001271,23468.57,23466.11,M0000981,6156.93,6205.13,0,0,James Thomas
1448,TRANSFER,210518.12,C0000376,2154.56,0.0,M0001552,1308.8,207616.56,0,0,Susan Anderson
1449,CASH_OUT,21632.62,C0000835,144545.32,143463.69,M0001262,281.78,21481.75,0,0,Linda Smith
1450,PAYMENT,11746.91,C0001210,92.64,0.0,M0000090,8.39,11520.36,0,0,Joseph Wilson
